Project,URL,Smell Type,Smell,Namespace,Class,File,Method,File Path,Line Count
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,GetAccessToken,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,226
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,CreateExperienceProfile,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,226
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,GetSetting,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,226
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,GetSetting,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,226
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentPaypalExpress.Data,PaymentPaypalExpressCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Data\PaymentPaypalExpressCustomModelBuilder.cs,Build,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Data\PaymentPaypalExpressCustomModelBuilder.cs,16
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,CalculatePaymentFee,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,226
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,StripeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,114
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Components,StripeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Components\StripeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Components\StripeLandingViewComponent.cs,58
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,Charge,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,114
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentStripe.Data,PaymentStripeCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Data\PaymentStripeCustomModelBuilder.cs,Build,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Data\PaymentStripeCustomModelBuilder.cs,16
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Components,StripeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Components\StripeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Components\StripeLandingViewComponent.cs,58
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,Charge,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,114
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.WishList.Areas.WishList.Controllers,WishListController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\Controllers\WishListController.cs,WishListController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\Controllers\WishListController.cs,331
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.WishList.Services,WishListService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Services\WishListService.cs,GenerateSharingCode,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Services\WishListService.cs,32
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Complex Method,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,List,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,137
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentController.cs,Get,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentController.cs,116
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.Comments.Data,CommentCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Data\CommentModelBuilder.cs,Build,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Data\CommentModelBuilder.cs,16
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,Get,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,137
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,Get,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,137
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Components,BraintreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,BraintreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,67
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,BraintreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,151
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Components,BraintreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,67
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeApiController.cs,48
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeApiController.cs,48
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,Charge,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,151
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentBraintree.Services,BraintreeConfiguration,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Services\BraintreeConfiguration.cs,CreateGateway,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Services\BraintreeConfiguration.cs,58
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Components,BraintreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,67
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Magic Number,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,Charge,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,151
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,221
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentMomo.ViewModels,PaymentSubmitRequest,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\ViewModels\PaymentSubmitRequest.cs,PaymentSubmitRequest,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\ViewModels\PaymentSubmitRequest.cs,69
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Components,MomoLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Components\MomoLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Components\MomoLandingViewComponent.cs,35
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,MomoCheckout,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,221
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,GetMomoPaymentStatus,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,221
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,GetSetting,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,221
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentMomo.Data,PaymentMomoCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Data\PaymentMomoCustomModelBuilder.cs,Build,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Data\PaymentMomoCustomModelBuilder.cs,16
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,247
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Components,NganLuongLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Components\NganLuongLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Components\NganLuongLandingViewComponent.cs,31
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,SubmitPayment,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,247
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,SubmitPayment,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,247
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,GetPaymentStatus,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,247
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,GetSetting,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,247
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentNganLuong.Data,PaymentNganLuongCustomerModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Data\PaymentNganLuongCustomerModelBuilder.cs,Build,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Data\PaymentNganLuongCustomerModelBuilder.cs,16
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,CashfreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,117
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Components,CashfreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,62
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Components,CashfreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,62
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Components,CashfreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,InvokeAsync,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,62
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeApiController.cs,Config,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeApiController.cs,47
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,Charge,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,117
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,Charge,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,117
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Statement,SimplCommerce.Module.PaymentCashfree.Data,PaymentCashfreeCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Data\PaymentCashfreeCustomModelBuilder.cs,Build,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Data\PaymentCashfreeCustomModelBuilder.cs,16
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.Checkouts.Areas.Checkouts.Controllers,CheckoutController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Areas\Checkouts\Controllers\CheckoutController.cs,CheckoutController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Areas\Checkouts\Controllers\CheckoutController.cs,211
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,Implementation smell,Long Parameter List,SimplCommerce.Module.Checkouts.Services,CheckoutService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Services\CheckoutService.cs,CheckoutService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Services\CheckoutService.cs,224
