Project,URL,Namespace,File,Line Count,Unutilized Abstraction,Unnecessary Abstraction,Duplicate Abstraction,Feature Envy,Deficient Encapsulation,Wide Hierarchy,Broken Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Long Method,Complex Method,Long Parameter List,Long Statement,Empty Catch Block,Magic Number,Missing Default,Complex Conditional,Broken Modularization,Insufficient Modularization,Cyclically-dependent Modularization,Cyclic Hierarchy,Multipath Hierarchy,Long Identifier,Virtual Method Call from Constructor,Hub-like Modularization,Imperative Abstraction,Duplicate Code,Multifaceted Abstraction,Unexploited Encapsulation,Missing Hierarchy
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimeSpan\Representations\MidiTimeSpan.cs,530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimeSpan\Representations\MusicalTimeSpan.cs,816.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimeSpan\TempoMapValuesCaches\MetricTempoMapValuesCache.cs,91.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimeSpan\TimeSpanUtilities.cs,368.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimeSpan\Utilities\BarBeatTimeSpanUtilities.cs,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedEvents\TimedEventDetectionSettings.cs,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedEvents\TimedEventsManagingUtilities.cs,951.0,1,0,1,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\INotifyTimeChanged.cs,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\ISortedTimedObjectsImmutableCollection.cs,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectAt.cs,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectUtilities.Common.cs,298.0,0,0,0,0,0,0,0,0,0,0,1,12,36,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,1,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectUtilities.ProcessObjects.cs,717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectsCollection.cs,182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectsComparer.cs,56.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectsManager.cs,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\TimedObject\TimedObjectsWriter.cs,232.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\Utilities\MidiFileUtilities.cs,235.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\Utilities\ThrowIf\ThrowIfNotesTolerance.cs,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\Utilities\TrackChunkUtilities.cs,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\ValueLine\ValueChange.cs,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Interaction,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Interaction\ValueLine\ValueLine.cs,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\MidiClockSettings.cs,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\HighPrecisionTickGenerator.cs,190.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\Session\TickGeneratorSessionApi.cs,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\Session\TickGeneratorSessionApi32.cs,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\Session\TickGeneratorSessionApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\TickGeneratorApi32.cs,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\TickGeneratorApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Clock\TickGenerator\TickGeneratorException.cs,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Common\CommonApi32.cs,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Common\CommonApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\DevicesConnector\DevicesConnectorUtilities.cs,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\DevicesWatcher\DevicesWatcher.cs,97.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\IInputDevice.cs,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\InputDevice.cs,903.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\InputDeviceApi.cs,185.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\InputDeviceApi32.cs,186.0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\InputDeviceApi64.cs,186.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\InputDeviceApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\InputDeviceCheckpointsNames.cs,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\InputDevice\MidiTimeCodeReceivedEventArgs.cs,53.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\IOutputDevice.cs,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\OutputDevice.cs,716.0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\OutputDeviceApi.cs,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\OutputDeviceApi32.cs,218.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\OutputDeviceApi64.cs,218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\OutputDeviceApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\OutputDevice\OutputDeviceCheckpointsNames.cs,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\CurrentTimeWatcher\PlaybackCurrentTimeWatcher.cs,370.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\CurrentTimeWatcher\PlaybackCurrentTimeWatcherSettings.cs,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\NotesEventArgs.cs,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\Playback.cs,1395.0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\PlaybackDataTracker.cs,343.0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\PlaybackEventMetadata\PlaybackEventMetadata.cs,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\PlaybackEventsComparer.cs,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\PlaybackHint.cs,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\PlaybackSettings.cs,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\PlaybackUtilities.cs,710.0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Playback\Snapping\PlaybackSnapping.cs,253.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Recording\Recording.cs,218.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Recording\RecordingUtilities.cs,57.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Session\MidiDevicesSession.cs,80.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Session\MidiDevicesSessionApi32.cs,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\Session\MidiDevicesSessionApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\VirtualDevice\VirtualDevice.cs,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\VirtualDevice\VirtualDeviceApi32.cs,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\VirtualDevice\VirtualDeviceApiProvider.cs,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywetmidi,https://github.com/melanchall/drywetmidi,Melanchall.DryWetMidi.Multimedia,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\drywetmidi\DryWetMidi\Multimedia\VirtualDevice\VirtualDeviceCheckpointsNames.cs,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
