Project,Design smell,Namespace,Class,File,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.ShippingTableRate.Areas.ShippingTableRate.Controllers,PriceAndDestinationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShippingTableRate\Areas\ShippingTableRate\Controllers\PriceAndDestinationApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.ShippingTableRate.Areas.ShippingTableRate.Controllers,PriceAndDestinationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShippingTableRate\Areas\ShippingTableRate\Controllers\PriceAndDestinationApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.ShippingTableRate.Areas.ShippingTableRate.Controllers,PriceAndDestinationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShippingTableRate\Areas\ShippingTableRate\Controllers\PriceAndDestinationApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Inventory.Areas.Inventory.Controllers,StockApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\StockApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Inventory.Areas.Inventory.Controllers,WarehouseApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\WarehouseApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Inventory.Areas.Inventory.Controllers,WarehouseProductApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\WarehouseProductApiController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Inventory.Areas.Inventory.ViewModels,MangeWarehouseProductItemVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\MangeWarehouseProductItemVm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Inventory.Areas.Inventory.ViewModels,StockVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\StockVm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Inventory.Event,ProductBackInStock,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Event\ProductBackInStock.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Inventory.Models,ProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\ProductBackInStockSubscription.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Inventory.Services,StockUpdateRequest,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockUpdateRequest.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.Components,CartBadgeViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\Components\CartBadgeViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.Controllers,CartApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\Controllers\CartApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.Controllers,CartController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\Controllers\CartController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.ViewModels,AddToCartModel,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\ViewModels\AddToCartModel.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.ViewModels,ApplyCouponForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\ViewModels\ApplyCouponForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.ViewModels,CartQuantityUpdate,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\ViewModels\CartQuantityUpdate.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.ViewModels,ProductVariationOption,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\ViewModels\ProductVariationOption.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.ViewModels,ProductVariationOptionVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\ViewModels\ProductVariationOptionVm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.ShoppingCart.Areas.ShoppingCart.ViewModels,ProductVariationOptionVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Areas\ShoppingCart\ViewModels\ProductVariationOptionVm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShoppingCart.Services,AddToCartResult,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShoppingCart\Services\AddToCartResult.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShippingPrices.Services,GetShippingPriceRequest,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShippingPrices\Services\GetShippingPriceRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShippingPrices.Services,GetShippingPriceResponse,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShippingPrices\Services\GetShippingPriceResponse.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.ShippingPrices.Services,ShippingItem,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ShippingPrices\Services\ShippingItem.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Shipments.Areas.Shipments.Controllers,ShipmentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Shipments\Areas\Shipments\Controllers\ShipmentApiController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Shipments.Areas.Shipments.ViewModels,ShipmentForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Shipments\Areas\Shipments\ViewModels\ShipmentForm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Shipments.Models,ShipmentStatus,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Shipments\Models\ShipmentStatus.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Payments.Areas.Payments.Controllers,CheckoutController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\Controllers\CheckoutController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Payments.Areas.Payments.Controllers,PaymentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\Controllers\PaymentApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Payments.Areas.Payments.Controllers,PaymentProviderApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\Controllers\PaymentProviderApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.Payments.Areas.Payments.Controllers,PaymentProviderApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\Controllers\PaymentProviderApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.Payments.Areas.Payments.Controllers,PaymentProviderApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\Controllers\PaymentProviderApiController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Payments.Areas.Payments.ViewModels,CheckoutPaymentForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\ViewModels\CheckoutPaymentForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Payments.Areas.Payments.ViewModels,PaymentProviderVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Payments\Areas\Payments\ViewModels\PaymentProviderVm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentCoD.Areas.PaymentCoD.Components,CoDLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCoD\Areas\PaymentCoD\Components\CoDLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentCoD.Areas.PaymentCoD.Controllers,CoDApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCoD\Areas\PaymentCoD\Controllers\CoDApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentCoD.Areas.PaymentCoD.Controllers,CoDApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCoD\Areas\PaymentCoD\Controllers\CoDApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentCoD.Areas.PaymentCoD.Controllers,CoDController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCoD\Areas\PaymentCoD\Controllers\CoDController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentCoD.Models,CoDSetting,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCoD\Models\CoDSetting.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentCoD.Models,PaymentProviderHelper,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCoD\Models\PaymentProviderHelper.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Components,PaypalExpressLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Components\PaypalExpressLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentPaypalExpress.Areas.PaymentPaypalExpress.Controllers,PaypalExpressController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Areas\PaymentPaypalExpress\Controllers\PaypalExpressController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.Models,PaymentProviderHelper,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\Models\PaymentProviderHelper.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,ExperienceProfile,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\ExperienceProfile.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,InputFields,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\ExperienceProfile.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,Payer,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentCreateRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,Redirect_Urls,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentCreateRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,Amount,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentCreateRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,Payment_Options,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentCreateRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,Item_List,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentCreateRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,PaymentExecuteRequest,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentExecuteRequest.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,PaymentExecuteVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaymentExecuteVm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentPaypalExpress.ViewModels,PaypalExpressCheckoutForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentPaypalExpress\ViewModels\PaypalExpressCheckoutForm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Components,StripeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Components\StripeLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.Controllers,StripeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\Controllers\StripeController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.ViewModels,StripeCheckoutForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\ViewModels\StripeCheckoutForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentStripe.Areas.PaymentStripe.ViewModels,StripeConfigForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Areas\PaymentStripe\ViewModels\StripeConfigForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentStripe.Models,PaymentProviderHelper,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentStripe\Models\PaymentProviderHelper.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.WishList.Areas.WishList.Controllers,WishListController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\Controllers\WishListController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.WishList.Areas.WishList.Controllers,WishListController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\Controllers\WishListController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.WishList.Areas.WishList.ViewModels,AddToWishList,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\ViewModels\AddToWishList.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.WishList.Areas.WishList.ViewModels,AddToWishListResult,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\ViewModels\AddToWishListResult.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.WishList.Areas.WishList.ViewModels,ShareWishListForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\ViewModels\ShareWishListForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.WishList.Areas.WishList.ViewModels,UpdateWishListItem,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\ViewModels\UpdateWishListItem.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.WishList.Areas.WishList.ViewModels,WishListVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.WishList\Areas\WishList\ViewModels\WishListVm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Comments.Areas.Comments.Components,CommentViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Components\CommentViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Comments.Areas.Comments.Controllers,CommentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\Controllers\CommentController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Comments.Areas.Comments.ViewModels,CommentForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Areas\Comments\ViewModels\CommentForm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Components,BraintreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Components\BraintreeLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.Controllers,BraintreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\Controllers\BraintreeController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.ViewModels,BraintreeCheckoutForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\ViewModels\BraintreeCheckoutForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentBraintree.Areas.PaymentBraintree.ViewModels,BraintreeConfigForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Areas\PaymentBraintree\ViewModels\BraintreeConfigForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentBraintree.Models,PaymentProviderHelper,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentBraintree\Models\PaymentProviderHelper.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Components,MomoLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Components\MomoLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentMomo.Areas.PaymentMomo.Controllers,MomoPaymentController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Areas\PaymentMomo\Controllers\MomoPaymentController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentMomo.Models,PaymentProviderHelper,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\Models\PaymentProviderHelper.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentMomo.ViewModels,MomoCheckoutForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\ViewModels\MomoCheckoutForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentMomo.ViewModels,MomoPaymentConfigForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentMomo\ViewModels\MomoPaymentConfigForm.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Components,NganLuongLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Components\NganLuongLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentNganLuong.Areas.PaymentNganLuong.Controllers,NganLuongController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Areas\PaymentNganLuong\Controllers\NganLuongController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentNganLuong.Models,PaymentProviderHelper,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\Models\PaymentProviderHelper.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentNganLuong.ViewModels,NganLuongConfigForm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\ViewModels\NganLuongConfigForm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentNganLuong.ViewModels,PaymentStatusResponse,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\ViewModels\PaymentStatusResponse.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentNganLuong.ViewModels,PaymentSubmitResponse,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\ViewModels\PaymentSubmitResponse.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.PaymentNganLuong.ViewModels,PaymentSubmitReturn,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentNganLuong\ViewModels\PaymentSubmitReturn.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Components,CashfreeLandingViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Components\CashfreeLandingViewComponent.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeApiController.cs,
SimplCommerce,Feature Envy,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeApiController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.PaymentCashfree.Areas.PaymentCashfree.Controllers,CashfreeController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.PaymentCashfree\Areas\PaymentCashfree\Controllers\CashfreeController.cs,
SimplCommerce,Unutilized Abstraction,SimplCommerce.Module.Checkouts.Areas.Checkouts.Controllers,CheckoutController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Areas\Checkouts\Controllers\CheckoutController.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Checkouts.Areas.Checkouts.ViewModels,CartItemToCheckoutVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Areas\Checkouts\ViewModels\CartItemToCheckoutVm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Checkouts.Areas.Checkouts.ViewModels,CheckoutFormVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Areas\Checkouts\ViewModels\CheckoutFormVm.cs,
SimplCommerce,Unnecessary Abstraction,SimplCommerce.Module.Checkouts.Areas.Checkouts.ViewModels,CheckoutItemWithTaxVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Checkouts\Areas\Checkouts\ViewModels\CheckoutItemWithTaxVm.cs,
