File,Smell
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluencePagePicker.xaml.cs,"['Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Missing Default', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,"['Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Missing Default', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceTreePicker.xaml.cs,"['Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Missing Default', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,"['Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Missing Default', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\TranslateExtension.cs,['Unutilized Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Web References\confluence\Reference.cs,"['Duplicate Abstraction', 'Duplicate Abstraction', 'Duplicate Abstraction', 'Unnecessary Abstraction', 'Cyclic Hierarchy', 'Cyclic Hierarchy', 'Cyclic Hierarchy', 'Cyclic Hierarchy', 'Long Parameter List', 'Long Identifier', 'Long Identifier', 'Long Identifier', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Insufficient Modularization', 'Insufficient Modularization', 'Broken Modularization', 'Broken Modularization', 'Broken Modularization', 'Broken Modularization', 'Broken Modularization', 'Broken Modularization', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\GeneratedInternalTypeHelper.g.cs,"['Unutilized Abstraction', 'Long Statement']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandConfiguration.cs,"['Duplicate Abstraction', 'Duplicate Abstraction', 'Duplicate Abstraction', 'Rebellious Hierarchy', 'Empty Catch Block', 'Empty Catch Block']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandDestination.cs,"['Duplicate Abstraction', 'Feature Envy', 'Complex Method', 'Long Parameter List']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandForm.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandPlugin.cs,['Feature Envy']
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\IconCache.cs,"['Duplicate Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsForm.cs,"['Long Method', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsFormDetail.cs,"['Long Method', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\AsyncMemoryCache.cs,"['Duplicate Abstraction', 'Duplicate Abstraction', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,"['Long Method', 'Complex Method', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraFormBase.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,"['Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\IssueTypeBitmapCache.cs,['Magic Number']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraConfiguration.cs,"['Broken Hierarchy', 'Broken Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraConnector.cs,"['Duplicate Abstraction', 'Feature Envy', 'Long Statement']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraDestination.cs,"['Long Statement', 'Long Statement', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraDetails.cs,"['Duplicate Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraEventArgs.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraMonitor.cs,['Long Statement']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Log4NetLogger.cs,"['Complex Method', 'Long Statement', 'Missing Default', 'Missing Default']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Com\IDisposableCom.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\ExcelDestination.cs,"['Duplicate Abstraction', 'Unfactored Hierarchy', 'Unfactored Hierarchy']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\OneNoteDestination.cs,['Duplicate Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\OutlookDestination.cs,"['Complex Method', 'Long Statement']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\PowerpointDestination.cs,['Long Statement']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\WordDestination.cs,"['Long Statement', 'Long Statement']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeConfiguration.cs,"['Broken Hierarchy', 'Broken Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\Entities\OneNoteNotebook.cs,"['Unnecessary Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\Entities\OneNotePage.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\Entities\OneNoteSection.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\ExcelExporter.cs,"['Duplicate Abstraction', 'Duplicate Abstraction', 'Long Statement', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,"['Long Method', 'Complex Method', 'Long Statement', 'Long Statement', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,"['Long Method', 'Long Method', 'Long Method', 'Complex Method', 'Complex Method', 'Complex Method', 'Complex Method', 'Complex Method', 'Long Parameter List', 'Long Parameter List', 'Long Parameter List', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Empty Catch Block', 'Empty Catch Block', 'Missing Default', 'Missing Default']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,"['Long Method', 'Complex Method', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,"['Long Parameter List', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeInterop\EmailFormat.cs,['Duplicate Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficePlugin.cs,['Rebellious Hierarchy']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10OcrDestination.cs,"['Duplicate Abstraction', 'Duplicate Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,"['Duplicate Abstraction', 'Long Method', 'Long Identifier', 'Long Identifier', 'Long Identifier', 'Long Statement', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Internal\MemoryRandomAccessStream.cs,['Duplicate Abstraction']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Internal\ShareInfo.cs,['Broken Modularization']
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\ToastNotificationService.cs,"['Long Statement', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Win10Configuration.cs,"['Unnecessary Abstraction', 'Broken Hierarchy']"
DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Win10Plugin.cs,"['Rebellious Hierarchy', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot\Configuration\LanguageKeys.cs,['Duplicate Abstraction']
DesigniteProjects\greenshot\src\Greenshot\Controls\ContextMenuToolStripProfessionalRenderer.cs,"['Unutilized Abstraction', 'Duplicate Abstraction', 'Long Statement']"
DesigniteProjects\greenshot\src\Greenshot\Destinations\ClipboardDestination.cs,"['Duplicate Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\greenshot\src\Greenshot\Destinations\FileDestination.cs,"['Feature Envy', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot\Destinations\PrinterDestination.cs,['Duplicate Abstraction']
DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,"['Long Method', 'Complex Method', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\greenshot\src\Greenshot\Forms\AnimatingBaseForm.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot\Forms\BaseForm.cs,['Unnecessary Abstraction']
DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,"['Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,"['Rebellious Hierarchy', 'Long Method', 'Long Method', 'Long Method', 'Complex Method', 'Complex Method', 'Complex Method', 'Long Parameter List', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Complex Conditional', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Missing Default', 'Missing Default', 'Missing Default', 'Insufficient Modularization']"
