Project,Implementation smell,Namespace,Class,File,Method,
greenshot,Complex Method,Greenshot.Base.Core,JSONHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,ParseObject,
greenshot,Complex Method,Greenshot.Base.Core,JSONHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,ParseValue,
greenshot,Complex Method,Greenshot.Base.Core,JSONHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,ParseString,
greenshot,Complex Method,Greenshot.Base.Core,JSONHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,NextToken,
greenshot,Complex Method,Greenshot.Base.Core,Language,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,Language,
greenshot,Complex Method,Greenshot.Base.Core,Language,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,ScanFiles,
greenshot,Complex Method,Greenshot.Base.Core,LanguageFile,DesigniteProjects\greenshot\src\Greenshot.Base\Core\LanguageFile.cs,Equals,
greenshot,Complex Method,Greenshot.Base.Core,LogHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\LogHelper.cs,InitializeLog4Net,
greenshot,Complex Method,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,GetQuantizedImage,
greenshot,Complex Method,Greenshot.Base.Core,RegistryKeyExtensions,DesigniteProjects\greenshot\src\Greenshot.Base\Core\RegistryKeyExtensions.cs,ReadKey64Or32,
greenshot,Complex Method,Greenshot.Base.Core,WindowCapture,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,CaptureRectangle,
greenshot,Complex Method,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,GetAppIcon,
greenshot,Complex Method,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,CaptureDwmWindow,
greenshot,Complex Method,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,IsTopLevel,
greenshot,Complex Method,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,GetLinkedWindow,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuth2Helper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2Helper.cs,GenerateRefreshToken,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuth2Helper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2Helper.cs,GenerateAccessToken,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuth2Helper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2Helper.cs,AuthorizeViaDefaultBrowser,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,GetAuthorizeToken,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeOAuthRequest,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,Sign,
greenshot,Complex Method,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeRequest,
greenshot,Complex Method,Greenshot.Base.IniFile,IniConfig,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniConfig.cs,CreateIniLocation,
greenshot,Complex Method,Greenshot.Base.IniFile,IniReader,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniReader.cs,Read,
greenshot,Complex Method,Greenshot.Base.IniFile,IniSection,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,Fill,
greenshot,Complex Method,Greenshot.Base.IniFile,IniSection,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,Write,
greenshot,Complex Method,Greenshot.Base.IniFile,IniValue,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniValue.cs,Write,
greenshot,Complex Method,Greenshot.Base.IniFile,IniValue,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniValue.cs,UseValueOrDefault,
greenshot,Complex Method,Greenshot.Base.IniFile,IniValue,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniValue.cs,ConvertStringToValueType,
greenshot,Complex Method,Greenshot.Base.Interop,COMWrapper,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\COMWrapper.cs,CreateInstance,
greenshot,Complex Method,Greenshot.Base.Interop,COMWrapper,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\COMWrapper.cs,Invoke,
greenshot,Long Parameter List,Greenshot.Base.Controls,ExtendedWebBrowserSite,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\ExtendedWebBrowser.cs,Exec,
greenshot,Long Parameter List,Greenshot.Base.Core,Accessible,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AccessibleHelper.cs,AccessibleChildren,
greenshot,Long Parameter List,Greenshot.Base.Core,AnimatorBase<T>,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,AnimatorBase,
greenshot,Long Parameter List,Greenshot.Base.Core,RectangleAnimator,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,RectangleAnimator,
greenshot,Long Parameter List,Greenshot.Base.Core,PointAnimator,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,PointAnimator,
greenshot,Long Parameter List,Greenshot.Base.Core,SizeAnimator,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,SizeAnimator,
greenshot,Long Parameter List,Greenshot.Base.Core,ColorAnimator,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,ColorAnimator,
greenshot,Long Parameter List,Greenshot.Base.Core,IntAnimator,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,IntAnimator,
greenshot,Long Parameter List,Greenshot.Base.Core,CredUi,DesigniteProjects\greenshot\src\Greenshot.Base\Core\CredentialsHelper.cs,CredUIPromptForCredentials,
greenshot,Long Parameter List,Greenshot.Base.Core,FilenameHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FilenameHelper.cs,MatchVarEvaluator,
greenshot,Long Parameter List,Greenshot.Base.Core,FilenameHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FilenameHelper.cs,MatchVarEvaluatorInternal,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateThumbnail,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateTornEdge,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateShadow,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ApplyColorMatrix,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ApplyImageAttributes,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateBorder,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateEmpty,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeCanvas,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeImage,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeImage,
greenshot,Long Parameter List,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,Save,
greenshot,Long Parameter List,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,Maximize,
greenshot,Long Parameter List,Greenshot.Base.Core.FileFormatHandlers,FileFormatHandlerExtensions,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FileFormatHandlers\FileFormatHandlerExtensions.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeOAuthRequest,
greenshot,Long Parameter List,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeOAuthRequest,
greenshot,Long Parameter List,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeOAuthRequest,
greenshot,Long Parameter List,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeOAuthRequest,
greenshot,Long Parameter List,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeRequest,
greenshot,Long Parameter List,Greenshot.Base.IEInterop,IWebBrowser2,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IWebBrowser2.cs,Navigate,
greenshot,Long Parameter List,Greenshot.Base.IEInterop,IWebBrowser2,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IWebBrowser2.cs,Navigate2,
greenshot,Long Parameter List,Greenshot.Base.Interfaces,IFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\IFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Base.Interfaces,ISurface,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\ISurface.cs,AddTextContainer,
greenshot,Long Parameter List,Greenshot.Base.Interop,IDispatch,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\IDispatch.cs,GetIDsOfNames,
greenshot,Long Parameter List,Greenshot.Base.Interop,IDispatch,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\IDispatch.cs,Invoke,
greenshot,Long Parameter List,Greenshot.Base.Interop,IOleCommandTarget,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\IOleCommandTarget.cs,Exec,
greenshot,Long Identifier,Greenshot.Base.Core,WindowCapture,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,GetLocationRelativeToScreenBounds,
greenshot,Long Identifier,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,,
greenshot,Long Identifier,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,,
greenshot,Long Identifier,Greenshot.Base.Interfaces,ICaptureHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\ICaptureHelper.cs,CaptureWindow,
greenshot,Long Statement,Greenshot.Base.Controls,BackgroundForm,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\BackgroundForm.cs,Show,
greenshot,Long Statement,Greenshot.Base.Controls,GreenshotColumnSorter,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\GreenshotColumnSorter.cs,Compare,
greenshot,Long Statement,Greenshot.Base.Controls,GreenshotForm,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\GreenshotForm.cs,InitializeForDesigner,
greenshot,Long Statement,Greenshot.Base.Controls,GreenshotForm,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\GreenshotForm.cs,ApplyLanguage,
greenshot,Long Statement,Greenshot.Base.Controls,PleaseWaitForm,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\PleaseWaitForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Base.Controls,SaveImageFileDialog,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\SaveImageFileDialog.cs,CleanUp,
greenshot,Long Statement,Greenshot.Base.Controls,ThumbnailForm,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\ThumbnailForm.cs,ShowThumbnail,
greenshot,Long Statement,Greenshot.Base.Core,AbstractDestination,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AbstractDestination.cs,ProcessExport,
greenshot,Long Statement,Greenshot.Base.Core,AbstractDestination,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AbstractDestination.cs,ProcessExport,
greenshot,Long Statement,Greenshot.Base.Core,AbstractDestination,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AbstractDestination.cs,ProcessExport,
greenshot,Long Statement,Greenshot.Base.Core,AbstractDestination,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AbstractDestination.cs,ProcessExport,
greenshot,Long Statement,Greenshot.Base.Core,AbstractDestination,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AbstractDestination.cs,ShowPickerMenu,
greenshot,Long Statement,Greenshot.Base.Core,Easing,DesigniteProjects\greenshot\src\Greenshot.Base\Core\AnimationHelpers.cs,Ease,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetImage,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetImage,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetImage,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetDrawable,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetDrawable,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetDrawable,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlString,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlString,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlString,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlDataUrlString,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlDataUrlString,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlDataUrlString,
greenshot,Long Statement,Greenshot.Base.Core,ClipboardHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ClipboardHelper.cs,GetHtmlDataUrlString,
greenshot,Long Statement,Greenshot.Base.Core,CoreConfiguration,DesigniteProjects\greenshot\src\Greenshot.Base\Core\CoreConfiguration.cs,AfterLoad,
greenshot,Long Statement,Greenshot.Base.Core,CredentialsDialog,DesigniteProjects\greenshot\src\Greenshot.Base\Core\CredentialsHelper.cs,Show,
greenshot,Long Statement,Greenshot.Base.Core,EffectConverter,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,RetrieveDropShadowEffectValues,
greenshot,Long Statement,Greenshot.Base.Core,EffectConverter,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,RetrieveTornEdgeEffectValues,
greenshot,Long Statement,Greenshot.Base.Core,EffectConverter,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,RetrieveTornEdgeEffectValues,
greenshot,Long Statement,Greenshot.Base.Core,Fast24RgbBitmap,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FastBitmap.cs,GetColorAt,
greenshot,Long Statement,Greenshot.Base.Core,Fast32RgbBitmap,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FastBitmap.cs,GetColorAt,
greenshot,Long Statement,Greenshot.Base.Core,Fast32ArgbBitmap,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FastBitmap.cs,GetColorAt,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateTornEdge,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateTornEdge,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateTornEdge,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ApplyBoxBlur,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ApplyBoxBlur,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ApplyBoxBlur,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,BoxBlurHorizontalAlpha,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,BoxBlurVerticalAlpha,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateShadow,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ApplyImageAttributes,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateBorder,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateBorder,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,Adjust,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,Adjust,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,CreateEmptyLike,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeCanvas,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeImage,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeImage,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ResizeImage,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ToBitmapSource,
greenshot,Long Statement,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,ToBitmap,
greenshot,Long Statement,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,CreatePropertyItem,
greenshot,Long Statement,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,SaveToStream,
greenshot,Long Statement,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,LoadGreenshotSurface,
greenshot,Long Statement,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,SaveWithDialog,
greenshot,Long Statement,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,LoadImage,
greenshot,Long Statement,Greenshot.Base.Core,ImageIO,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageIO.cs,LoadGreenshotSurface,
